,Unnamed: 0,assetID,contentFeaturization.orientation,contentFeaturization.peopleCategories,contentFeaturization.foregroundColors,contentFeaturization.backgroundColors,contentFeaturization.tags,overallTone_cool,overallTone_neutral,overallTone_warm,visualContentDensity_high,visualContentDensity_low,visualContentDensity_unknown,visualAttentionSpread_high,visualAttentionSpread_low,visualAttentionSpread_unknown,tags_active_wear,tags_apparel,tags_athlete,tags_back,tags_bed,tags_blonde,tags_bodysuit,tags_boxer,tags_build,tags_business,tags_camera,tags_camisole,tags_chair,tags_checkered,tags_coat,tags_construction,tags_corset,tags_cotton,tags_couch,tags_crop_top,tags_dance,tags_design,tags_dress,tags_fabric,tags_face,tags_flower,tags_gold,tags_hair,tags_hairstyle,tags_hand,tags_hip,tags_holding,tags_illustration,tags_jacket,tags_knee,tags_knit,tags_lace,tags_laying,tags_leg,tags_leggings,tags_leopard_print,tags_lingerie,tags_logo,tags_long_hair,tags_midi_dress,tags_muscular,tags_neck,tags_neoprene,tags_orange,tags_pajamas,tags_posing,tags_robe,tags_satin,tags_shirt,tags_shorts,tags_shoulders,tags_sign,tags_sitting,tags_skin,tags_skirt,tags_spandex,tags_sports_bra,tags_stand,tags_standing,tags_stocking,tags_stomach,tags_strap,tags_stretch,tags_striped,tags_style,tags_sweater,tags_symbol,tags_tan,tags_tank_top,tags_template,tags_text,tags_textile,tags_thigh,tags_torso,tags_underpants,tags_underwear,tags_waist,tags_wear,tags_wearing,tags_yoga,tags_yoga_pants,foregroundColors_beige,foregroundColors_black,foregroundColors_brown,foregroundColors_cream,foregroundColors_cyan,foregroundColors_dark_blue,foregroundColors_dark_brown,foregroundColors_dark_gray,foregroundColors_dark_pink,foregroundColors_dark_red,foregroundColors_gray,foregroundColors_khaki,foregroundColors_lavender,foregroundColors_light_blue,foregroundColors_lilac,foregroundColors_off_white,foregroundColors_olive,foregroundColors_orange,foregroundColors_pink,foregroundColors_plum,foregroundColors_red,foregroundColors_royal_blue,foregroundColors_silver,foregroundColors_violet,foregroundColors_white,backgroundColors_beige,backgroundColors_black,backgroundColors_brown,backgroundColors_cream,backgroundColors_cyan,backgroundColors_dark_blue,backgroundColors_dark_brown,backgroundColors_dark_gray,backgroundColors_dark_pink,backgroundColors_gray,backgroundColors_khaki,backgroundColors_light_blue,backgroundColors_lilac,backgroundColors_off_white,backgroundColors_orange,backgroundColors_pink,backgroundColors_silver,backgroundColors_white
30,30,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09428/HNS_09428_LatteLift_Front.jpg,portrait,"['person', 'woman']","['orange', 'dark_brown']","['white', 'off_white']","['lace', 'underpants', 'posing', 'wear', 'wearing', 'tan', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,31,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09428/HNS_09428_Pearl_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['posing', 'hair', 'wear', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,32,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09428/HNS_09428_Sandshell_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['underpants', 'posing', 'wear', 'wearing', 'tan', 'underwear', 'sports_bra', 'lingerie', 'camisole']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,33,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09428/HNS_09428_StrawberryRougeLovelyStem_Front.jpg,portrait,"['person', 'woman']","['orange', 'khaki']",['white'],"['lingerie', 'wearing', 'wear', 'underwear']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,34,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09436/HNS_09436_Black_Front.jpg,portrait,"['person', 'woman']","['brown', 'khaki']",['white'],"['wear', 'wearing', 'sports_bra', 'underwear', 'lingerie']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09436/HNS_09436_BlackandNavyBlossomsPrint_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown']","['white', 'off_white']","['lace', 'underpants', 'posing', 'wear', 'wearing', 'underwear', 'sports_bra', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,36,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09436/HNS_09436_BodyBeige_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['posing', 'wear', 'waist', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,37,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09436/HNS_09436_Chestnut_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['posing', 'wear', 'wearing', 'tan', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09436/HNS_09436_PurpleRuby_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'dark_brown', 'khaki', 'dark_pink']","['dark_brown', 'brown', 'white', 'off_white']","['posing', 'hair', 'camera', 'wear', 'bodysuit', 'wearing', 'underwear', 'sports_bra', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39,39,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09436/HNS_09436_Sandshell_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']",['white'],"['underpants', 'posing', 'hair', 'wear', 'blonde', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09436/HNS_09436_White_Front.jpg,portrait,"['person', 'woman']","['dark_brown', 'brown', 'orange', 'khaki']","['white', 'off_white']","['posing', 'hair', 'wear', 'bodysuit', 'wearing', 'underwear', 'lingerie']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,41,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09456/HNS_09456_BlackBodyBeige_Front.jpg,portrait,"['person', 'woman']","['brown', 'black', 'khaki']",['white'],"['jacket', 'posing', 'hair', 'wear', 'style', 'wearing', 'underwear', 'sports_bra', 'lingerie', 'crop_top']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09456/HNS_09456_EveningBlush_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['lace', 'underpants', 'posing', 'wear', 'wearing', 'style', 'underwear', 'lingerie', 'camisole']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,43,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09456/HNS_09456_LatteLiftBlack_Front.jpg,portrait,"['person', 'woman']","['orange', 'dark_brown', 'khaki']",['white'],"['lace', 'underpants', 'posing', 'wear', 'wearing', 'tan', 'underwear', 'sports_bra', 'lingerie', 'camisole']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_09456/HNS_09456_PeachSwirlPrint_Front.jpg,portrait,"['person', 'woman']","['gray', 'orange', 'off_white']",['white'],"['lace', 'underpants', 'posing', 'wear', 'wearing', 'underwear', 'lingerie', 'camisole', 'holding', 'standing']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_12622/HNS_12622_Black_Front.jpg,portrait,"['person', 'woman']","['dark_gray', 'brown', 'black']","['brown', 'white', 'off_white']","['leg', 'underpants', 'active_wear', 'posing', 'leggings', 'waist', 'bodysuit', 'wear', 'wearing', 'shorts', 'underwear', 'sports_bra', 'lingerie', 'back']",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,46,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_12622/HNS_12622_LatteLift_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'brown', 'beige']","['off_white', 'beige']","['leg', 'underpants', 'stand', 'leggings', 'waist', 'wear', 'wearing', 'tan', 'shorts', 'underwear', 'sports_bra', 'lingerie', 'back', 'holding', 'standing']",0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,47,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40149/HNS_40149_BlackandNavyBlossoms_Front.jpg,portrait,"['person', 'kid', 'girl']","['orange', 'khaki']",['white'],"['underpants', 'wear', 'bodysuit', 'wearing', 'underwear', 'lingerie', 'flower']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_AbstractBlackFloral_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'brown', 'dark_brown', 'pink', 'black']","['orange', 'brown', 'white', 'dark_brown']","['lace', 'underpants', 'wear', 'wearing', 'style', 'underwear', 'lingerie', 'flower']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
49,49,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_Black_Front.jpg,portrait,"['person', 'woman']","['orange', 'brown', 'dark_brown', 'pink', 'black']","['orange', 'white', 'pink']","['lace', 'underpants', 'posing', 'wear', 'waist', 'wearing', 'underwear', 'lingerie', 'skin', 'camisole']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
50,50,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_BlackandNavyBlossoms_Front.jpg,portrait,"['person', 'kid', 'girl', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['leg', 'lace', 'underpants', 'posing', 'wear', 'bodysuit', 'wearing', 'tan', 'underwear', 'lingerie', 'skin', 'striped', 'flower']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,51,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_CelestialPinkTexturedPrint_Front.jpg,portrait,"['person', 'kid', 'girl', 'woman']","['dark_pink', 'brown', 'khaki']",['off_white'],"['leg', 'underpants', 'lace', 'stand', 'wear', 'style', 'wearing', 'underwear', 'lingerie', 'standing']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,52,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_DenimJacketBrushPrint_Front.jpg,portrait,"['person', 'kid', 'girl', 'woman']","['orange', 'brown']","['brown', 'white']","['leg', 'underpants', 'lace', 'posing', 'wear', 'bodysuit', 'style', 'wearing', 'underwear', 'shorts', 'lingerie', 'skin']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_EveningBlushwSilver_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['leg', 'lace', 'underpants', 'posing', 'waist', 'thigh', 'wear', 'wearing', 'tan', 'underwear', 'lingerie', 'skin']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54,54,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_FloralDelight_Front.jpg,portrait,"['person', 'kid', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['lace', 'underpants', 'wear', 'wearing', 'underwear', 'lingerie']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,55,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_GreyBlackLushLeo_Front.jpg,portrait,"['person', 'kid', 'girl']","['gray', 'dark_gray', 'black']","['orange', 'khaki', 'pink']","['underpants', 'waist', 'bodysuit', 'wear', 'wearing', 'shorts', 'underwear', 'lingerie']",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
56,56,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_NavyEclipseRoseGold_Front.jpg,portrait,"['person', 'kid', 'woman']","['dark_brown', 'brown']",['off_white'],"['leg', 'underpants', 'lace', 'posing', 'stand', 'waist', 'thigh', 'wear', 'wearing', 'tan', 'underwear', 'shorts', 'lingerie', 'dance', 'skin', 'torso', 'hip', 'standing']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,57,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_SteelPinStripewBlack_Front.jpg,portrait,"['person', 'boy', 'kid']","['orange', 'brown', 'khaki']","['white', 'off_white']","['leg', 'lace', 'underpants', 'posing', 'wear', 'bodysuit', 'wearing', 'tan', 'underwear', 'lingerie', 'skin', 'striped']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,58,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_40159/HNS_40159_WatermelonPunch_Front.jpg,portrait,"['person', 'kid', 'girl']","['dark_red', 'orange', 'brown']",['white'],"['leg', 'underpants', 'posing', 'stand', 'waist', 'bodysuit', 'thigh', 'wear', 'wearing', 'underwear', 'shorts', 'lingerie', 'skin', 'hip', 'standing']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
